problem_id            		greedy	greedy-time	dynamic	dynamic-time	bb	bb-time	bf	bf-time
problem_100_500_3_3_5.txt	12752	57	12942	35505	12752	175	3632	9.99995e+06
problem_100_500_3_4_5.txt	16230	57	16707	47007	16230	221	5268	9.99994e+06
problem_100_500_3_5_5.txt	20321	58	20593	59092	20321	290	3658	9.99992e+06
problem_100_500_4_1_5.txt	4368	55	4582	12292	4368	61	4582	9.99998e+06
problem_100_500_4_2_5.txt	8206	57	8631	23853	8206	102	4301	9.99991e+06
problem_100_500_4_3_5.txt	12238	58	12252	34209	12238	212	3970	9.99998e+06
problem_100_500_4_4_5.txt	15590	58	15887	46068	15590	225	5098	9.9999e+06
problem_100_500_4_5_5.txt	19531	58	19693	57386	19531	293	4124	9.99992e+06
problem_100_1000_1_1_5.txt	20580	64	20911	25187	20580	106	10779	9.99994e+06
problem_100_1000_1_2_5.txt	27200	66	30052	51153	27200	157	9769	9.99998e+06
problem_100_1000_1_3_5.txt	38730	67	42099	78086	38730	213	12216	9.99989e+06
problem_100_1000_1_4_5.txt	40547	67	44949	99148	40547	267	11133	9.99994e+06
problem_100_1000_1_5_5.txt	47022	71	50295	113032	47022	326	12439	9.99994e+06
problem_100_1000_2_1_5.txt	9870	59	10646	25168	9870	64	10115	9.9999e+06
problem_100_1000_2_2_5.txt	19533	60	20358	51476	19533	108	8981	9.99992e+06
problem_100_1000_2_3_5.txt	28317	61	28790	77531	28317	164	9785	9.99991e+06
problem_100_1000_2_4_5.txt	34826	61	36235	99198	34826	238	8910	9.99994e+06
problem_100_1000_2_5_5.txt	40201	62	41045	113190	40201	304	9384	9.99996e+06
problem_100_1000_3_1_5.txt	9018	56	9388	25243	9018	62	9148	9.99996e+06
problem_100_1000_3_2_5.txt	17097	57	17525	48826	17097	102	9972	9.99999e+06
problem_100_1000_3_3_5.txt	26948	57	27182	76667	26948	169	8047	9.99998e+06
problem_100_1000_3_4_5.txt	33230	58	33697	95520	33230	218	10768	9.99992e+06
problem_100_1000_3_5_5.txt	40369	58	40593	119659	40369	270	7899	9.99993e+06
problem_100_1000_4_1_5.txt	8868	57	8998	24096	8868	62	8998	9.99995e+06
problem_100_1000_4_2_5.txt	16673	57	16965	46862	16673	92	10301	9.99994e+06
problem_100_1000_4_3_5.txt	26324	57	26502	74353	26324	164	7970	9.9999e+06
problem_100_1000_4_4_5.txt	32590	57	32887	93234	32590	220	10598	9.9999e+06
problem_100_1000_4_5_5.txt	39609	58	39693	115771	39609	279	8624	9.99996e+06
problem_500_50_1_1_5.txt	5564	1275	5851	30192	5564	1059	611	9.99996e+06
problem_500_50_1_2_5.txt	7948	1276	8063	61318	7948	1847	548	9.99995e+06
problem_500_50_1_3_5.txt	9560	1278	10178	92268	9560	2803	513	9.99991e+06
problem_500_50_1_4_5.txt	11034	1321	11864	118280	11034	3978	485	9.99993e+06
problem_500_50_1_5_5.txt	12045	1298	12727	155851	12045	4950	518	9.99997e+06
problem_500_50_2_1_5.txt	2417	1235	2624	30284	2417	503	96	9.99998e+06
problem_500_50_2_2_5.txt	4734	1243	4963	61280	4734	1018	178	9.99997e+06
problem_500_50_2_3_5.txt	7006	1252	7134	92192	7006	2059	134	9.99998e+06
problem_500_50_2_4_5.txt	8800	1246	8916	117684	8800	3217	88	9.99993e+06
problem_500_50_2_5_5.txt	11035	1244	11237	155778	11035	4492	87	9.99999e+06
problem_500_50_3_1_5.txt	3744	1231	4208	30336	3744	958	170	1e+07
problem_500_50_3_2_5.txt	6406	1233	7080	60286	6406	1587	167	9.99998e+06
problem_500_50_3_3_5.txt	9101	1234	9713	89234	9101	2502	173	9.99999e+06
problem_500_50_3_4_5.txt	11975	1236	12378	120384	11975	3667	168	9.99993e+06
problem_500_50_3_5_5.txt	15080	1239	15361	156699	15080	4850	165	1e+07
problem_500_50_4_1_5.txt	2123	1221	2138	29718	2123	429	368	9.99992e+06
problem_500_50_4_2_5.txt	4180	1216	4190	58880	4180	1047	352	1e+07
problem_500_50_4_3_5.txt	6150	1218	6173	87315	6150	1785	323	9.9999e+06
problem_500_50_4_4_5.txt	8269	1228	8308	118563	8269	3154	310	9.99991e+06
problem_500_50_4_5_5.txt	10777	1222	10821	154611	10777	4474	416	9.99992e+06
problem_500_100_1_1_5.txt	11717	1295	12465	63602	11717	1077	1111	9.99996e+06
problem_500_100_1_2_5.txt	16252	1279	16365	118742	16252	1892	1053	9.99998e+06
problem_500_100_1_3_5.txt	19452	1294	20827	178644	19452	2846	1151	1e+07
problem_500_100_1_4_5.txt	20531	1288	22589	233875	20531	3918	944	9.99994e+06
problem_500_100_1_5_5.txt	24026	1292	25498	304574	24026	5442	999	1e+07
problem_500_100_2_1_5.txt	4594	1288	4997	63823	4594	486	146	9.99989e+06
problem_500_100_2_2_5.txt	9223	1238	9625	118885	9223	997	163	9.99994e+06
problem_500_100_2_3_5.txt	13562	1241	13657	178931	13562	2016	166	9.99998e+06
problem_500_100_2_4_5.txt	17236	1249	17467	232617	17236	3078	150	1e+07
problem_500_100_2_5_5.txt	21750	1243	22104	304633	21750	4422	213	1e+07
problem_500_100_3_1_5.txt	5528	1243	6270	60855	5528	688	175	9.99994e+06
problem_500_100_3_2_5.txt	10287	1272	11203	119766	10287	1350	173	9.99998e+06
problem_500_100_3_3_5.txt	15026	1233	15813	180404	15026	2256	182	9.99994e+06
problem_500_100_3_4_5.txt	19847	1234	20388	235865	19847	3454	177	9.99998e+06
problem_500_100_3_5_5.txt	25864	1240	26195	312935	25864	4730	178	9.99992e+06
problem_500_100_4_1_5.txt	4233	1214	4280	59544	4233	396	768	9.99999e+06
problem_500_100_4_2_5.txt	8315	1216	8323	117067	8315	1037	802	9.99995e+06
problem_500_100_4_3_5.txt	12238	1225	12273	178534	12238	1919	623	9.99998e+06
problem_500_100_4_4_5.txt	16306	1220	16308	232129	16306	3180	905	9.99999e+06
problem_500_100_4_5_5.txt	21629	1223	21655	309441	21629	4587	966	9.99997e+06
problem_500_500_1_1_5.txt	58437	1292	61968	293304	58437	1099	5135	9.99996e+06
problem_500_500_1_2_5.txt	77096	1278	79791	623070	77096	1849	4249	9.99993e+06
problem_500_500_1_3_5.txt	94535	1291	102550	927068	94535	2762	4742	9.99992e+06
problem_500_500_1_4_5.txt	103660	1294	114503	1.20537e+06	103660	3774	4841	9.99989e+06
problem_500_500_1_5_5.txt	121905	1294	128234	1.50192e+06	121905	5538	5457	9.99993e+06
problem_500_500_2_1_5.txt	22182	1242	24421	294576	22182	463	1883	9.99997e+06
